CardNumber,Transaction_ID,Transaction_Amount,Transaction_Frequency,Time_of_Day,IP_Risk_Score,Device_Risk_Score,Account_Age_Days,Declined_Transactions,High_Risk_Country,Multiple_Logins_Different_IPs,Velocity_Transactions_24h,Unusual_Spending_Pattern,FraudIndicator,Fraud_Summary,text_for_embedding
4000540034427145,T100887,20063,5,20:15,0.83,0.02,429,0,0,0,11,0,Not Fraud,Transaction of ₹20063 from card 4000540034427145 at 20:15   . Marked as Not Fraud.,4000540034427145 | T100887 | 20063 | 5 | 20:15 | 0.83 | 0.02 | 429 | 0 | 0 | 0 | 11 | 0
4000900650578998,T100888,55223,15,12:30,0.7,0.83,1969,3,0,0,7,1,Fraud,Transaction of ₹55223 from card 4000900650578998 at 12:30  with unusual spending . Marked as Fraud.,4000900650578998 | T100888 | 55223 | 15 | 12:30 | 0.7 | 0.83 | 1969 | 3 | 0 | 0 | 7 | 1
4000444005774255,T100889,92805,5,02:15,0.71,0.97,508,4,0,0,3,0,Fraud,Transaction of ₹92805 from card 4000444005774255 at 02:15   . Marked as Fraud.,4000444005774255 | T100889 | 92805 | 5 | 02:15 | 0.71 | 0.97 | 508 | 4 | 0 | 0 | 3 | 0
4000445430321140,T100890,73577,12,20:15,0.46,0.14,1150,2,0,0,4,0,Fraud,Transaction of ₹73577 from card 4000445430321140 at 20:15   . Marked as Fraud.,4000445430321140 | T100890 | 73577 | 12 | 20:15 | 0.46 | 0.14 | 1150 | 2 | 0 | 0 | 4 | 0
4000382029490777,T100891,14488,5,20:15,0.92,0.23,491,2,1,1,13,0,Fraud,Transaction of ₹14488 from card 4000382029490777 at 20:15 from high-risk country  and multiple logins detected. Marked as Fraud.,4000382029490777 | T100891 | 14488 | 5 | 20:15 | 0.92 | 0.23 | 491 | 2 | 1 | 1 | 13 | 0
4000852274855980,T100892,5669,17,12:30,0.69,0.87,1506,3,0,0,6,1,Fraud,Transaction of ₹5669 from card 4000852274855980 at 12:30  with unusual spending . Marked as Fraud.,4000852274855980 | T100892 | 5669 | 17 | 12:30 | 0.69 | 0.87 | 1506 | 3 | 0 | 0 | 6 | 1
4000623655233365,T100893,69936,17,23:50,0.73,0.93,345,1,0,0,3,0,Fraud,Transaction of ₹69936 from card 4000623655233365 at 23:50   . Marked as Fraud.,4000623655233365 | T100893 | 69936 | 17 | 23:50 | 0.73 | 0.93 | 345 | 1 | 0 | 0 | 3 | 0
4000199072583186,T100894,36686,12,08:45,0.86,0.42,1936,0,0,0,12,0,Fraud,Transaction of ₹36686 from card 4000199072583186 at 08:45   . Marked as Fraud.,4000199072583186 | T100894 | 36686 | 12 | 08:45 | 0.86 | 0.42 | 1936 | 0 | 0 | 0 | 12 | 0
4000193766746282,T100895,12115,15,23:50,0.27,0.05,1762,4,0,1,7,0,Fraud,Transaction of ₹12115 from card 4000193766746282 at 23:50   and multiple logins detected. Marked as Fraud.,4000193766746282 | T100895 | 12115 | 15 | 23:50 | 0.27 | 0.05 | 1762 | 4 | 0 | 1 | 7 | 0
4000572846822785,T100896,45102,15,12:30,0.81,0.04,221,0,0,0,13,0,Not Fraud,Transaction of ₹45102 from card 4000572846822785 at 12:30   . Marked as Not Fraud.,4000572846822785 | T100896 | 45102 | 15 | 12:30 | 0.81 | 0.04 | 221 | 0 | 0 | 0 | 13 | 0
4000916458527301,T100897,6354,6,20:15,0.2,0.57,1939,4,0,0,6,0,Not Fraud,Transaction of ₹6354 from card 4000916458527301 at 20:15   . Marked as Not Fraud.,4000916458527301 | T100897 | 6354 | 6 | 20:15 | 0.2 | 0.57 | 1939 | 4 | 0 | 0 | 6 | 0
4000511194997777,T100898,17244,12,02:15,0.35,0.39,1943,2,0,0,9,0,Not Fraud,Transaction of ₹17244 from card 4000511194997777 at 02:15   . Marked as Not Fraud.,4000511194997777 | T100898 | 17244 | 12 | 02:15 | 0.35 | 0.39 | 1943 | 2 | 0 | 0 | 9 | 0
4000245220443325,T100899,24314,18,20:15,0.34,0.03,723,0,0,0,12,0,Not Fraud,Transaction of ₹24314 from card 4000245220443325 at 20:15   . Marked as Not Fraud.,4000245220443325 | T100899 | 24314 | 18 | 20:15 | 0.34 | 0.03 | 723 | 0 | 0 | 0 | 12 | 0
4000166814103555,T100900,80819,14,23:50,0.98,0.58,1049,3,0,0,5,0,Fraud,Transaction of ₹80819 from card 4000166814103555 at 23:50   . Marked as Fraud.,4000166814103555 | T100900 | 80819 | 14 | 23:50 | 0.98 | 0.58 | 1049 | 3 | 0 | 0 | 5 | 0
4000716592318610,T100901,71874,2,02:15,0.86,0.01,528,1,0,0,4,0,Fraud,Transaction of ₹71874 from card 4000716592318610 at 02:15   . Marked as Fraud.,4000716592318610 | T100901 | 71874 | 2 | 02:15 | 0.86 | 0.01 | 528 | 1 | 0 | 0 | 4 | 0
4000835855226311,T100902,6190,9,00:30,0.7,0.79,1206,3,0,0,3,0,Fraud,Transaction of ₹6190 from card 4000835855226311 at 00:30   . Marked as Fraud.,4000835855226311 | T100902 | 6190 | 9 | 00:30 | 0.7 | 0.79 | 1206 | 3 | 0 | 0 | 3 | 0
4000551496545441,T100903,11737,5,16:00,0.73,0.31,1523,1,0,0,10,1,Fraud,Transaction of ₹11737 from card 4000551496545441 at 16:00  with unusual spending . Marked as Fraud.,4000551496545441 | T100903 | 11737 | 5 | 16:00 | 0.73 | 0.31 | 1523 | 1 | 0 | 0 | 10 | 1
4000567078914303,T100904,22515,1,20:15,0.56,0.04,841,0,0,0,1,1,Fraud,Transaction of ₹22515 from card 4000567078914303 at 20:15  with unusual spending . Marked as Fraud.,4000567078914303 | T100904 | 22515 | 1 | 20:15 | 0.56 | 0.04 | 841 | 0 | 0 | 0 | 1 | 1
4000158931506885,T100905,24171,3,12:30,0.95,0.59,1665,0,0,0,3,0,Fraud,Transaction of ₹24171 from card 4000158931506885 at 12:30   . Marked as Fraud.,4000158931506885 | T100905 | 24171 | 3 | 12:30 | 0.95 | 0.59 | 1665 | 0 | 0 | 0 | 3 | 0
4000417691853029,T100906,58343,6,00:30,0.5,0.4,1066,1,0,0,3,0,Fraud,Transaction of ₹58343 from card 4000417691853029 at 00:30   . Marked as Fraud.,4000417691853029 | T100906 | 58343 | 6 | 00:30 | 0.5 | 0.4 | 1066 | 1 | 0 | 0 | 3 | 0
4000441881158100,T100907,41340,5,16:00,0.38,0.97,1939,2,0,0,7,0,Fraud,Transaction of ₹41340 from card 4000441881158100 at 16:00   . Marked as Fraud.,4000441881158100 | T100907 | 41340 | 5 | 16:00 | 0.38 | 0.97 | 1939 | 2 | 0 | 0 | 7 | 0
4000213179458577,T100908,83907,5,12:30,0.16,0.54,481,4,1,1,7,0,Fraud,Transaction of ₹83907 from card 4000213179458577 at 12:30 from high-risk country  and multiple logins detected. Marked as Fraud.,4000213179458577 | T100908 | 83907 | 5 | 12:30 | 0.16 | 0.54 | 481 | 4 | 1 | 1 | 7 | 0
4000656532922316,T100909,33534,1,08:45,0.79,0.28,930,3,0,0,13,0,Not Fraud,Transaction of ₹33534 from card 4000656532922316 at 08:45   . Marked as Not Fraud.,4000656532922316 | T100909 | 33534 | 1 | 08:45 | 0.79 | 0.28 | 930 | 3 | 0 | 0 | 13 | 0
4000268417430757,T100910,69824,17,12:30,0.73,0.71,1872,3,0,0,12,0,Fraud,Transaction of ₹69824 from card 4000268417430757 at 12:30   . Marked as Fraud.,4000268417430757 | T100910 | 69824 | 17 | 12:30 | 0.73 | 0.71 | 1872 | 3 | 0 | 0 | 12 | 0
4000631101638339,T100911,75797,19,02:15,0.38,0.27,1772,3,0,0,1,0,Fraud,Transaction of ₹75797 from card 4000631101638339 at 02:15   . Marked as Fraud.,4000631101638339 | T100911 | 75797 | 19 | 02:15 | 0.38 | 0.27 | 1772 | 3 | 0 | 0 | 1 | 0
4000482716883762,T100912,28832,14,02:15,0.03,0.9,872,0,1,0,3,1,Fraud,Transaction of ₹28832 from card 4000482716883762 at 02:15 from high-risk country with unusual spending . Marked as Fraud.,4000482716883762 | T100912 | 28832 | 14 | 02:15 | 0.03 | 0.9 | 872 | 0 | 1 | 0 | 3 | 1
4000713516207200,T100913,11414,12,08:45,0.84,0.37,1463,3,0,0,13,0,Not Fraud,Transaction of ₹11414 from card 4000713516207200 at 08:45   . Marked as Not Fraud.,4000713516207200 | T100913 | 11414 | 12 | 08:45 | 0.84 | 0.37 | 1463 | 3 | 0 | 0 | 13 | 0
4000226132714276,T100914,24054,10,00:30,0.01,0.55,1426,4,0,0,8,0,Not Fraud,Transaction of ₹24054 from card 4000226132714276 at 00:30   . Marked as Not Fraud.,4000226132714276 | T100914 | 24054 | 10 | 00:30 | 0.01 | 0.55 | 1426 | 4 | 0 | 0 | 8 | 0
4000408218044268,T100915,57208,18,16:00,0.7,0.05,1570,4,0,1,9,0,Fraud,Transaction of ₹57208 from card 4000408218044268 at 16:00   and multiple logins detected. Marked as Fraud.,4000408218044268 | T100915 | 57208 | 18 | 16:00 | 0.7 | 0.05 | 1570 | 4 | 0 | 1 | 9 | 0
4000347278876628,T100916,87144,11,12:30,0.97,0.43,345,1,0,0,7,1,Fraud,Transaction of ₹87144 from card 4000347278876628 at 12:30  with unusual spending . Marked as Fraud.,4000347278876628 | T100916 | 87144 | 11 | 12:30 | 0.97 | 0.43 | 345 | 1 | 0 | 0 | 7 | 1
4000571618424652,T100917,87605,2,02:15,0.44,0.83,1917,0,0,0,7,0,Fraud,Transaction of ₹87605 from card 4000571618424652 at 02:15   . Marked as Fraud.,4000571618424652 | T100917 | 87605 | 2 | 02:15 | 0.44 | 0.83 | 1917 | 0 | 0 | 0 | 7 | 0
4000717810237117,T100918,36768,18,00:30,0.23,0.81,45,4,0,0,12,0,Fraud,Transaction of ₹36768 from card 4000717810237117 at 00:30   . Marked as Fraud.,4000717810237117 | T100918 | 36768 | 18 | 00:30 | 0.23 | 0.81 | 45 | 4 | 0 | 0 | 12 | 0
4000945999235805,T100919,23161,7,08:45,0.7,0.22,1670,2,0,0,11,0,Not Fraud,Transaction of ₹23161 from card 4000945999235805 at 08:45   . Marked as Not Fraud.,4000945999235805 | T100919 | 23161 | 7 | 08:45 | 0.7 | 0.22 | 1670 | 2 | 0 | 0 | 11 | 0
4000786414916665,T100920,79352,15,23:50,0.82,0.23,21,0,0,0,8,0,Fraud,Transaction of ₹79352 from card 4000786414916665 at 23:50   . Marked as Fraud.,4000786414916665 | T100920 | 79352 | 15 | 23:50 | 0.82 | 0.23 | 21 | 0 | 0 | 0 | 8 | 0
4000841369652067,T100921,39849,11,20:15,0.55,0.82,1658,0,0,0,6,0,Fraud,Transaction of ₹39849 from card 4000841369652067 at 20:15   . Marked as Fraud.,4000841369652067 | T100921 | 39849 | 11 | 20:15 | 0.55 | 0.82 | 1658 | 0 | 0 | 0 | 6 | 0
4000712645727915,T100922,17007,18,23:50,0.97,0.93,1094,4,0,0,11,0,Fraud,Transaction of ₹17007 from card 4000712645727915 at 23:50   . Marked as Fraud.,4000712645727915 | T100922 | 17007 | 18 | 23:50 | 0.97 | 0.93 | 1094 | 4 | 0 | 0 | 11 | 0
4000765832690225,T100923,18877,12,23:50,0.05,0.1,1888,2,0,1,3,0,Fraud,Transaction of ₹18877 from card 4000765832690225 at 23:50   and multiple logins detected. Marked as Fraud.,4000765832690225 | T100923 | 18877 | 12 | 23:50 | 0.05 | 0.1 | 1888 | 2 | 0 | 1 | 3 | 0
4000825544892360,T100924,93329,6,02:15,0.5,0.45,873,1,0,0,1,0,Fraud,Transaction of ₹93329 from card 4000825544892360 at 02:15   . Marked as Fraud.,4000825544892360 | T100924 | 93329 | 6 | 02:15 | 0.5 | 0.45 | 873 | 1 | 0 | 0 | 1 | 0
4000863771718361,T100925,51845,13,08:45,0.72,0.34,48,4,0,1,7,0,Fraud,Transaction of ₹51845 from card 4000863771718361 at 08:45   and multiple logins detected. Marked as Fraud.,4000863771718361 | T100925 | 51845 | 13 | 08:45 | 0.72 | 0.34 | 48 | 4 | 0 | 1 | 7 | 0
4000131213450306,T100926,91965,16,12:30,0.86,0.87,1515,2,0,0,1,1,Fraud,Transaction of ₹91965 from card 4000131213450306 at 12:30  with unusual spending . Marked as Fraud.,4000131213450306 | T100926 | 91965 | 16 | 12:30 | 0.86 | 0.87 | 1515 | 2 | 0 | 0 | 1 | 1
4000397127624567,T100927,81918,18,23:50,0.18,0.08,551,0,0,0,1,0,Fraud,Transaction of ₹81918 from card 4000397127624567 at 23:50   . Marked as Fraud.,4000397127624567 | T100927 | 81918 | 18 | 23:50 | 0.18 | 0.08 | 551 | 0 | 0 | 0 | 1 | 0
4000940536690954,T100928,23724,10,23:50,0.8,0.21,287,2,0,0,9,0,Not Fraud,Transaction of ₹23724 from card 4000940536690954 at 23:50   . Marked as Not Fraud.,4000940536690954 | T100928 | 23724 | 10 | 23:50 | 0.8 | 0.21 | 287 | 2 | 0 | 0 | 9 | 0
4000483711625145,T100929,23421,8,16:00,0.55,0.75,1002,0,0,0,13,0,Not Fraud,Transaction of ₹23421 from card 4000483711625145 at 16:00   . Marked as Not Fraud.,4000483711625145 | T100929 | 23421 | 8 | 16:00 | 0.55 | 0.75 | 1002 | 0 | 0 | 0 | 13 | 0
4000297594719776,T100930,10588,18,02:15,0.4,0.05,1034,4,0,1,10,0,Fraud,Transaction of ₹10588 from card 4000297594719776 at 02:15   and multiple logins detected. Marked as Fraud.,4000297594719776 | T100930 | 10588 | 18 | 02:15 | 0.4 | 0.05 | 1034 | 4 | 0 | 1 | 10 | 0
4000258354854541,T100931,22674,1,02:15,0.13,0.49,542,4,0,0,7,0,Not Fraud,Transaction of ₹22674 from card 4000258354854541 at 02:15   . Marked as Not Fraud.,4000258354854541 | T100931 | 22674 | 1 | 02:15 | 0.13 | 0.49 | 542 | 4 | 0 | 0 | 7 | 0
4000823986836311,T100932,5340,8,12:30,0.87,0.44,756,3,0,0,13,0,Fraud,Transaction of ₹5340 from card 4000823986836311 at 12:30   . Marked as Fraud.,4000823986836311 | T100932 | 5340 | 8 | 12:30 | 0.87 | 0.44 | 756 | 3 | 0 | 0 | 13 | 0
4000174735799705,T100933,43321,6,20:15,0.16,0.33,274,3,0,0,11,1,Fraud,Transaction of ₹43321 from card 4000174735799705 at 20:15  with unusual spending . Marked as Fraud.,4000174735799705 | T100933 | 43321 | 6 | 20:15 | 0.16 | 0.33 | 274 | 3 | 0 | 0 | 11 | 1
4000912358165924,T100934,10578,5,00:30,0.31,0.39,956,3,0,0,13,1,Fraud,Transaction of ₹10578 from card 4000912358165924 at 00:30  with unusual spending . Marked as Fraud.,4000912358165924 | T100934 | 10578 | 5 | 00:30 | 0.31 | 0.39 | 956 | 3 | 0 | 0 | 13 | 1
4000198915919054,T100935,55745,15,16:00,0.29,0.53,600,4,1,1,4,0,Fraud,Transaction of ₹55745 from card 4000198915919054 at 16:00 from high-risk country  and multiple logins detected. Marked as Fraud.,4000198915919054 | T100935 | 55745 | 15 | 16:00 | 0.29 | 0.53 | 600 | 4 | 1 | 1 | 4 | 0
4000683025110578,T100936,19362,15,02:15,0.87,0.16,1780,1,0,0,6,0,Fraud,Transaction of ₹19362 from card 4000683025110578 at 02:15   . Marked as Fraud.,4000683025110578 | T100936 | 19362 | 15 | 02:15 | 0.87 | 0.16 | 1780 | 1 | 0 | 0 | 6 | 0
4000513240849105,T100937,52896,2,16:00,0.67,0.57,381,4,0,0,1,0,Fraud,Transaction of ₹52896 from card 4000513240849105 at 16:00   . Marked as Fraud.,4000513240849105 | T100937 | 52896 | 2 | 16:00 | 0.67 | 0.57 | 381 | 4 | 0 | 0 | 1 | 0
4000600019373152,T100938,4532,1,02:15,0.8,0.81,1353,2,0,0,7,0,Fraud,Transaction of ₹4532 from card 4000600019373152 at 02:15   . Marked as Fraud.,4000600019373152 | T100938 | 4532 | 1 | 02:15 | 0.8 | 0.81 | 1353 | 2 | 0 | 0 | 7 | 0
4000273262828950,T100939,95357,11,16:00,0.25,0.76,479,4,0,1,12,0,Fraud,Transaction of ₹95357 from card 4000273262828950 at 16:00   and multiple logins detected. Marked as Fraud.,4000273262828950 | T100939 | 95357 | 11 | 16:00 | 0.25 | 0.76 | 479 | 4 | 0 | 1 | 12 | 0
4000440891782309,T100940,64391,10,08:45,0.62,0.15,15,4,0,0,6,0,Fraud,Transaction of ₹64391 from card 4000440891782309 at 08:45   . Marked as Fraud.,4000440891782309 | T100940 | 64391 | 10 | 08:45 | 0.62 | 0.15 | 15 | 4 | 0 | 0 | 6 | 0
4000459581516648,T100941,79204,18,23:50,0.57,0.15,516,0,0,0,4,1,Fraud,Transaction of ₹79204 from card 4000459581516648 at 23:50  with unusual spending . Marked as Fraud.,4000459581516648 | T100941 | 79204 | 18 | 23:50 | 0.57 | 0.15 | 516 | 0 | 0 | 0 | 4 | 1
4000755272824750,T100942,59499,18,02:15,0.83,0.27,191,0,0,0,7,0,Fraud,Transaction of ₹59499 from card 4000755272824750 at 02:15   . Marked as Fraud.,4000755272824750 | T100942 | 59499 | 18 | 02:15 | 0.83 | 0.27 | 191 | 0 | 0 | 0 | 7 | 0
4000267729677728,T100943,79814,17,16:00,0.91,0.36,1192,0,0,0,3,1,Fraud,Transaction of ₹79814 from card 4000267729677728 at 16:00  with unusual spending . Marked as Fraud.,4000267729677728 | T100943 | 79814 | 17 | 16:00 | 0.91 | 0.36 | 1192 | 0 | 0 | 0 | 3 | 1
4000929604758482,T100944,50528,8,00:30,0.01,0.41,1545,4,0,0,1,1,Fraud,Transaction of ₹50528 from card 4000929604758482 at 00:30  with unusual spending . Marked as Fraud.,4000929604758482 | T100944 | 50528 | 8 | 00:30 | 0.01 | 0.41 | 1545 | 4 | 0 | 0 | 1 | 1
4000154193202348,T100945,87831,15,08:45,0.67,0.68,621,1,0,0,4,1,Fraud,Transaction of ₹87831 from card 4000154193202348 at 08:45  with unusual spending . Marked as Fraud.,4000154193202348 | T100945 | 87831 | 15 | 08:45 | 0.67 | 0.68 | 621 | 1 | 0 | 0 | 4 | 1
4000188794019516,T100946,402,8,08:45,0.05,0.06,1161,2,1,0,3,0,Fraud,Transaction of ₹402 from card 4000188794019516 at 08:45 from high-risk country  . Marked as Fraud.,4000188794019516 | T100946 | 402 | 8 | 08:45 | 0.05 | 0.06 | 1161 | 2 | 1 | 0 | 3 | 0
4000586499977257,T100947,82658,17,00:30,0.55,0.03,154,2,0,0,1,0,Fraud,Transaction of ₹82658 from card 4000586499977257 at 00:30   . Marked as Fraud.,4000586499977257 | T100947 | 82658 | 17 | 00:30 | 0.55 | 0.03 | 154 | 2 | 0 | 0 | 1 | 0
4000566699473017,T100948,155,12,16:00,0.29,0.39,1412,1,0,0,2,0,Not Fraud,Transaction of ₹155 from card 4000566699473017 at 16:00   . Marked as Not Fraud.,4000566699473017 | T100948 | 155 | 12 | 16:00 | 0.29 | 0.39 | 1412 | 1 | 0 | 0 | 2 | 0
4000767805832031,T100949,8817,8,12:30,0.31,0.7,1233,1,0,0,11,0,Not Fraud,Transaction of ₹8817 from card 4000767805832031 at 12:30   . Marked as Not Fraud.,4000767805832031 | T100949 | 8817 | 8 | 12:30 | 0.31 | 0.7 | 1233 | 1 | 0 | 0 | 11 | 0
4000557165098695,T100950,28799,14,00:30,0.35,0.19,272,2,0,0,5,0,Not Fraud,Transaction of ₹28799 from card 4000557165098695 at 00:30   . Marked as Not Fraud.,4000557165098695 | T100950 | 28799 | 14 | 00:30 | 0.35 | 0.19 | 272 | 2 | 0 | 0 | 5 | 0
4000337396443949,T100951,73786,4,16:00,0.62,0.64,143,3,0,1,8,1,Fraud,Transaction of ₹73786 from card 4000337396443949 at 16:00  with unusual spending and multiple logins detected. Marked as Fraud.,4000337396443949 | T100951 | 73786 | 4 | 16:00 | 0.62 | 0.64 | 143 | 3 | 0 | 1 | 8 | 1
4000665883171878,T100952,67761,1,00:30,0.33,0.26,1635,0,0,1,1,0,Fraud,Transaction of ₹67761 from card 4000665883171878 at 00:30   and multiple logins detected. Marked as Fraud.,4000665883171878 | T100952 | 67761 | 1 | 00:30 | 0.33 | 0.26 | 1635 | 0 | 0 | 1 | 1 | 0
4000478445964518,T100953,44347,1,00:30,0.73,0.89,1913,0,0,0,4,1,Fraud,Transaction of ₹44347 from card 4000478445964518 at 00:30  with unusual spending . Marked as Fraud.,4000478445964518 | T100953 | 44347 | 1 | 00:30 | 0.73 | 0.89 | 1913 | 0 | 0 | 0 | 4 | 1
4000222105549288,T100954,16848,19,02:15,0.4,0.9,1844,2,0,0,14,1,Fraud,Transaction of ₹16848 from card 4000222105549288 at 02:15  with unusual spending . Marked as Fraud.,4000222105549288 | T100954 | 16848 | 19 | 02:15 | 0.4 | 0.9 | 1844 | 2 | 0 | 0 | 14 | 1
4000844245876540,T100955,4721,16,16:00,0.07,0.3,1093,1,0,0,4,0,Not Fraud,Transaction of ₹4721 from card 4000844245876540 at 16:00   . Marked as Not Fraud.,4000844245876540 | T100955 | 4721 | 16 | 16:00 | 0.07 | 0.3 | 1093 | 1 | 0 | 0 | 4 | 0
4000751454137968,T100956,15134,14,12:30,0.78,0.23,247,3,0,0,5,0,Not Fraud,Transaction of ₹15134 from card 4000751454137968 at 12:30   . Marked as Not Fraud.,4000751454137968 | T100956 | 15134 | 14 | 12:30 | 0.78 | 0.23 | 247 | 3 | 0 | 0 | 5 | 0
4000677615689420,T100957,5226,16,23:50,0.29,0.41,1285,2,0,0,7,0,Not Fraud,Transaction of ₹5226 from card 4000677615689420 at 23:50   . Marked as Not Fraud.,4000677615689420 | T100957 | 5226 | 16 | 23:50 | 0.29 | 0.41 | 1285 | 2 | 0 | 0 | 7 | 0
4000437872761622,T100958,5222,5,02:15,0.43,0.24,788,0,0,0,13,0,Not Fraud,Transaction of ₹5222 from card 4000437872761622 at 02:15   . Marked as Not Fraud.,4000437872761622 | T100958 | 5222 | 5 | 02:15 | 0.43 | 0.24 | 788 | 0 | 0 | 0 | 13 | 0
4000340713234664,T100959,18130,9,00:30,0.69,0.67,79,4,0,0,12,1,Fraud,Transaction of ₹18130 from card 4000340713234664 at 00:30  with unusual spending . Marked as Fraud.,4000340713234664 | T100959 | 18130 | 9 | 00:30 | 0.69 | 0.67 | 79 | 4 | 0 | 0 | 12 | 1
4000162703623248,T100960,82938,2,23:50,0.33,0.83,1682,1,0,1,8,0,Fraud,Transaction of ₹82938 from card 4000162703623248 at 23:50   and multiple logins detected. Marked as Fraud.,4000162703623248 | T100960 | 82938 | 2 | 23:50 | 0.33 | 0.83 | 1682 | 1 | 0 | 1 | 8 | 0
4000323371315180,T100961,84817,18,20:15,0.06,0.67,623,4,0,0,6,0,Fraud,Transaction of ₹84817 from card 4000323371315180 at 20:15   . Marked as Fraud.,4000323371315180 | T100961 | 84817 | 18 | 20:15 | 0.06 | 0.67 | 623 | 4 | 0 | 0 | 6 | 0
4000942720833045,T100962,55758,6,23:50,0.37,0.82,1794,2,0,0,1,0,Fraud,Transaction of ₹55758 from card 4000942720833045 at 23:50   . Marked as Fraud.,4000942720833045 | T100962 | 55758 | 6 | 23:50 | 0.37 | 0.82 | 1794 | 2 | 0 | 0 | 1 | 0
4000938108041697,T100963,38738,9,00:30,0.94,0.4,1629,0,0,0,7,0,Fraud,Transaction of ₹38738 from card 4000938108041697 at 00:30   . Marked as Fraud.,4000938108041697 | T100963 | 38738 | 9 | 00:30 | 0.94 | 0.4 | 1629 | 0 | 0 | 0 | 7 | 0
4000418925027836,T100964,67167,1,00:30,0.64,0.16,525,3,0,0,3,0,Fraud,Transaction of ₹67167 from card 4000418925027836 at 00:30   . Marked as Fraud.,4000418925027836 | T100964 | 67167 | 1 | 00:30 | 0.64 | 0.16 | 525 | 3 | 0 | 0 | 3 | 0
4000230258293666,T100965,88969,9,16:00,0.67,0.74,772,4,0,0,13,1,Fraud,Transaction of ₹88969 from card 4000230258293666 at 16:00  with unusual spending . Marked as Fraud.,4000230258293666 | T100965 | 88969 | 9 | 16:00 | 0.67 | 0.74 | 772 | 4 | 0 | 0 | 13 | 1
4000645494046286,T100966,34774,16,16:00,0.63,0.36,938,3,0,0,13,0,Not Fraud,Transaction of ₹34774 from card 4000645494046286 at 16:00   . Marked as Not Fraud.,4000645494046286 | T100966 | 34774 | 16 | 16:00 | 0.63 | 0.36 | 938 | 3 | 0 | 0 | 13 | 0
4000575654803776,T100967,35954,13,02:15,0.2,0.67,1645,0,1,0,13,0,Fraud,Transaction of ₹35954 from card 4000575654803776 at 02:15 from high-risk country  . Marked as Fraud.,4000575654803776 | T100967 | 35954 | 13 | 02:15 | 0.2 | 0.67 | 1645 | 0 | 1 | 0 | 13 | 0
4000242488524208,T100968,46371,9,12:30,0.42,0.27,1354,4,0,0,6,0,Not Fraud,Transaction of ₹46371 from card 4000242488524208 at 12:30   . Marked as Not Fraud.,4000242488524208 | T100968 | 46371 | 9 | 12:30 | 0.42 | 0.27 | 1354 | 4 | 0 | 0 | 6 | 0
4000685748530791,T100969,73788,13,02:15,0.75,0.08,1213,3,0,1,8,0,Fraud,Transaction of ₹73788 from card 4000685748530791 at 02:15   and multiple logins detected. Marked as Fraud.,4000685748530791 | T100969 | 73788 | 13 | 02:15 | 0.75 | 0.08 | 1213 | 3 | 0 | 1 | 8 | 0
4000352130348254,T100970,38618,9,08:45,0.1,0.99,1119,3,0,0,7,0,Fraud,Transaction of ₹38618 from card 4000352130348254 at 08:45   . Marked as Fraud.,4000352130348254 | T100970 | 38618 | 9 | 08:45 | 0.1 | 0.99 | 1119 | 3 | 0 | 0 | 7 | 0
4000716328933739,T100971,10367,11,00:30,0.28,0.16,617,4,0,0,10,1,Fraud,Transaction of ₹10367 from card 4000716328933739 at 00:30  with unusual spending . Marked as Fraud.,4000716328933739 | T100971 | 10367 | 11 | 00:30 | 0.28 | 0.16 | 617 | 4 | 0 | 0 | 10 | 1
4000838018636669,T100972,90925,4,23:50,0.28,0.99,1032,0,0,0,6,0,Fraud,Transaction of ₹90925 from card 4000838018636669 at 23:50   . Marked as Fraud.,4000838018636669 | T100972 | 90925 | 4 | 23:50 | 0.28 | 0.99 | 1032 | 0 | 0 | 0 | 6 | 0
4000490009660086,T100973,1162,2,20:15,0.43,0.98,67,3,0,0,9,0,Fraud,Transaction of ₹1162 from card 4000490009660086 at 20:15   . Marked as Fraud.,4000490009660086 | T100973 | 1162 | 2 | 20:15 | 0.43 | 0.98 | 67 | 3 | 0 | 0 | 9 | 0
